Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,Position,Deleted,season,race,session_type,lap_time_seconds,sector1_seconds,sector2_seconds,sector3_seconds,driver_median_lap,abs_delta_from_median
GAS,Alpine,9.0,0 days 00:01:39.452000,0 days 00:00:31.400000,0 days 00:00:43.321000,0 days 00:00:24.731000,SOFT,9.0,1.0,,,1,17.0,False,2024,Bahrain,R,99.452,31.4,43.321,24.731,97.702,1.75
GAS,Alpine,10.0,0 days 00:01:38.929000,0 days 00:00:31.383000,0 days 00:00:43.016000,0 days 00:00:24.530000,SOFT,10.0,1.0,,,12,14.0,False,2024,Bahrain,R,98.929,31.383,43.016,24.53,97.702,1.2270000000000039
GAS,Alpine,11.0,0 days 00:01:38.656000,0 days 00:00:31.329000,0 days 00:00:42.886000,0 days 00:00:24.441000,SOFT,11.0,1.0,,,1,14.0,False,2024,Bahrain,R,98.656,31.329,42.886,24.441,97.702,0.9540000000000077
GAS,Alpine,14.0,0 days 00:01:37.689000,0 days 00:00:31.440000,0 days 00:00:42.233000,0 days 00:00:24.016000,HARD,2.0,2.0,,,1,19.0,False,2024,Bahrain,R,97.689,31.44,42.233,24.016,97.702,0.01300000000000523
GAS,Alpine,15.0,0 days 00:01:37.492000,0 days 00:00:30.978000,0 days 00:00:42.383000,0 days 00:00:24.131000,HARD,3.0,2.0,,,1,19.0,False,2024,Bahrain,R,97.492,30.978,42.383,24.131,97.702,0.20999999999999375
GAS,Alpine,16.0,0 days 00:01:37.521000,0 days 00:00:30.874000,0 days 00:00:42.396000,0 days 00:00:24.251000,HARD,4.0,2.0,,,1,19.0,False,2024,Bahrain,R,97.521,30.874,42.396,24.251,97.702,0.18099999999999739
GAS,Alpine,17.0,0 days 00:01:37.949000,0 days 00:00:31.153000,0 days 00:00:42.548000,0 days 00:00:24.248000,HARD,5.0,2.0,,,1,19.0,False,2024,Bahrain,R,97.949,31.153,42.548,24.248,97.702,0.2469999999999999
GAS,Alpine,18.0,0 days 00:01:37.791000,0 days 00:00:30.980000,0 days 00:00:42.450000,0 days 00:00:24.361000,HARD,6.0,2.0,,,1,19.0,False,2024,Bahrain,R,97.791,30.98,42.45,24.361,97.702,0.08899999999999864
GAS,Alpine,19.0,0 days 00:01:37.702000,0 days 00:00:30.968000,0 days 00:00:42.470000,0 days 00:00:24.264000,HARD,7.0,2.0,,,1,19.0,False,2024,Bahrain,R,97.702,30.968,42.47,24.264,97.702,0.0
GAS,Alpine,20.0,0 days 00:01:38.036000,0 days 00:00:31.193000,0 days 00:00:42.487000,0 days 00:00:24.356000,HARD,8.0,2.0,,,1,18.0,False,2024,Bahrain,R,98.036,31.193,42.487,24.356,97.702,0.3340000000000032
GAS,Alpine,21.0,0 days 00:01:38.094000,0 days 00:00:31.173000,0 days 00:00:42.541000,0 days 00:00:24.380000,HARD,9.0,2.0,,,1,18.0,False,2024,Bahrain,R,98.094,31.173,42.541,24.38,97.702,0.3919999999999959
GAS,Alpine,22.0,0 days 00:01:37.868000,0 days 00:00:31.145000,0 days 00:00:42.536000,0 days 00:00:24.187000,HARD,10.0,2.0,,,1,18.0,False,2024,Bahrain,R,97.868,31.145,42.536,24.187,97.702,0.16599999999999682
GAS,Alpine,23.0,0 days 00:01:38.104000,0 days 00:00:31.195000,0 days 00:00:42.586000,0 days 00:00:24.323000,HARD,11.0,2.0,,,1,18.0,False,2024,Bahrain,R,98.104,31.195,42.586,24.323,97.702,0.402000000000001
GAS,Alpine,24.0,0 days 00:01:38.192000,0 days 00:00:31.232000,0 days 00:00:42.570000,0 days 00:00:24.390000,HARD,12.0,2.0,,,1,18.0,False,2024,Bahrain,R,98.192,31.232,42.57,24.39,97.702,0.4899999999999949
GAS,Alpine,25.0,0 days 00:01:38.160000,0 days 00:00:31.096000,0 days 00:00:42.716000,0 days 00:00:24.348000,HARD,13.0,2.0,,,1,18.0,False,2024,Bahrain,R,98.16,31.096,42.716,24.348,97.702,0.4579999999999984
GAS,Alpine,26.0,0 days 00:01:38.379000,0 days 00:00:31.256000,0 days 00:00:42.673000,0 days 00:00:24.450000,HARD,14.0,2.0,,,1,18.0,False,2024,Bahrain,R,98.379,31.256,42.673,24.45,97.702,0.6770000000000067
GAS,Alpine,27.0,0 days 00:01:38.400000,0 days 00:00:31.171000,0 days 00:00:42.747000,0 days 00:00:24.482000,HARD,15.0,2.0,,,1,18.0,False,2024,Bahrain,R,98.4,31.171,42.747,24.482,97.702,0.6980000000000075
GAS,Alpine,28.0,0 days 00:01:38.615000,0 days 00:00:31.351000,0 days 00:00:42.788000,0 days 00:00:24.476000,HARD,16.0,2.0,,,1,17.0,False,2024,Bahrain,R,98.615,31.351,42.788,24.476,97.702,0.9129999999999967
GAS,Alpine,29.0,0 days 00:01:38.550000,0 days 00:00:31.301000,0 days 00:00:42.807000,0 days 00:00:24.442000,HARD,17.0,2.0,,,1,16.0,False,2024,Bahrain,R,98.55,31.301,42.807,24.442,97.702,0.847999999999999
GAS,Alpine,30.0,0 days 00:01:38.832000,0 days 00:00:31.368000,0 days 00:00:42.942000,0 days 00:00:24.522000,HARD,18.0,2.0,,,1,15.0,False,2024,Bahrain,R,98.832,31.368,42.942,24.522,97.702,1.1299999999999955
GAS,Alpine,33.0,0 days 00:01:36.112000,0 days 00:00:30.887000,0 days 00:00:41.506000,0 days 00:00:23.719000,HARD,2.0,3.0,,,1,18.0,False,2024,Bahrain,R,96.112,30.887,41.506,23.719,97.702,1.5900000000000034
GAS,Alpine,34.0,0 days 00:01:36.622000,0 days 00:00:31.142000,0 days 00:00:41.747000,0 days 00:00:23.733000,HARD,3.0,3.0,,,1,18.0,False,2024,Bahrain,R,96.622,31.142,41.747,23.733,97.702,1.0799999999999983
GAS,Alpine,35.0,0 days 00:01:36.313000,0 days 00:00:31.058000,0 days 00:00:41.573000,0 days 00:00:23.682000,HARD,4.0,3.0,,,1,18.0,False,2024,Bahrain,R,96.313,31.058,41.573,23.682,97.702,1.3889999999999958
GAS,Alpine,36.0,0 days 00:01:36.450000,0 days 00:00:31.034000,0 days 00:00:41.612000,0 days 00:00:23.804000,HARD,5.0,3.0,,,1,18.0,False,2024,Bahrain,R,96.45,31.034,41.612,23.804,97.702,1.2519999999999953
GAS,Alpine,37.0,0 days 00:01:36.629000,0 days 00:00:31.148000,0 days 00:00:41.595000,0 days 00:00:23.886000,HARD,6.0,3.0,,,1,18.0,False,2024,Bahrain,R,96.629,31.148,41.595,23.886,97.702,1.0729999999999933
GAS,Alpine,38.0,0 days 00:01:36.802000,0 days 00:00:31.122000,0 days 00:00:41.764000,0 days 00:00:23.916000,HARD,7.0,3.0,,,1,18.0,False,2024,Bahrain,R,96.802,31.122,41.764,23.916,97.702,0.8999999999999915
GAS,Alpine,39.0,0 days 00:01:36.537000,0 days 00:00:31.022000,0 days 00:00:41.700000,0 days 00:00:23.815000,HARD,8.0,3.0,,,1,18.0,False,2024,Bahrain,R,96.537,31.022,41.7,23.815,97.702,1.164999999999992
GAS,Alpine,40.0,0 days 00:01:36.742000,0 days 00:00:31.023000,0 days 00:00:41.793000,0 days 00:00:23.926000,HARD,9.0,3.0,,,1,18.0,False,2024,Bahrain,R,96.742,31.023,41.793,23.926,97.702,0.9599999999999937
GAS,Alpine,41.0,0 days 00:01:36.571000,0 days 00:00:30.968000,0 days 00:00:41.751000,0 days 00:00:23.852000,HARD,10.0,3.0,,,1,18.0,False,2024,Bahrain,R,96.571,30.968,41.751,23.852,97.702,1.1310000000000002
GAS,Alpine,42.0,0 days 00:01:36.631000,0 days 00:00:30.980000,0 days 00:00:41.740000,0 days 00:00:23.911000,HARD,11.0,3.0,,,1,17.0,False,2024,Bahrain,R,96.631,30.98,41.74,23.911,97.702,1.070999999999998
GAS,Alpine,45.0,0 days 00:01:34.805000,0 days 00:00:30.509000,0 days 00:00:40.913000,0 days 00:00:23.383000,SOFT,2.0,4.0,,,1,18.0,False,2024,Bahrain,R,94.805,30.509,40.913,23.383,97.702,2.8969999999999914
GAS,Alpine,46.0,0 days 00:01:35.293000,0 days 00:00:30.758000,0 days 00:00:41.137000,0 days 00:00:23.398000,SOFT,3.0,4.0,,,1,18.0,False,2024,Bahrain,R,95.293,30.758,41.137,23.398,97.702,2.408999999999992
GAS,Alpine,47.0,0 days 00:01:35.341000,0 days 00:00:30.735000,0 days 00:00:41.065000,0 days 00:00:23.541000,SOFT,4.0,4.0,,,1,18.0,False,2024,Bahrain,R,95.341,30.735,41.065,23.541,97.702,2.361000000000004
GAS,Alpine,48.0,0 days 00:01:35.411000,0 days 00:00:30.776000,0 days 00:00:41.156000,0 days 00:00:23.479000,SOFT,5.0,4.0,,,1,18.0,False,2024,Bahrain,R,95.411,30.776,41.156,23.479,97.702,2.290999999999997
GAS,Alpine,49.0,0 days 00:01:35.511000,0 days 00:00:30.710000,0 days 00:00:41.288000,0 days 00:00:23.513000,SOFT,6.0,4.0,,,1,18.0,False,2024,Bahrain,R,95.511,30.71,41.288,23.513,97.702,2.1910000000000025
GAS,Alpine,50.0,0 days 00:01:35.228000,0 days 00:00:30.647000,0 days 00:00:41.016000,0 days 00:00:23.565000,SOFT,7.0,4.0,,,1,18.0,False,2024,Bahrain,R,95.228,30.647,41.016,23.565,97.702,2.4740000000000038
GAS,Alpine,51.0,0 days 00:01:35.334000,0 days 00:00:30.673000,0 days 00:00:41.111000,0 days 00:00:23.550000,SOFT,8.0,4.0,,,1,18.0,False,2024,Bahrain,R,95.334,30.673,41.111,23.55,97.702,2.367999999999995
GAS,Alpine,52.0,0 days 00:01:35.511000,0 days 00:00:30.714000,0 days 00:00:41.158000,0 days 00:00:23.639000,SOFT,9.0,4.0,,,1,18.0,False,2024,Bahrain,R,95.511,30.714,41.158,23.639,97.702,2.1910000000000025
GAS,Alpine,53.0,0 days 00:01:35.389000,0 days 00:00:30.600000,0 days 00:00:41.223000,0 days 00:00:23.566000,SOFT,10.0,4.0,,,1,18.0,False,2024,Bahrain,R,95.389,30.6,41.223,23.566,97.702,2.3130000000000024
GAS,Alpine,54.0,0 days 00:01:35.853000,0 days 00:00:30.833000,0 days 00:00:41.349000,0 days 00:00:23.671000,SOFT,11.0,4.0,,,1,18.0,False,2024,Bahrain,R,95.853,30.833,41.349,23.671,97.702,1.8490000000000038
GAS,Alpine,56.0,0 days 00:01:36.086000,0 days 00:00:30.888000,0 days 00:00:41.288000,0 days 00:00:23.910000,SOFT,13.0,4.0,,,1,18.0,False,2024,Bahrain,R,96.086,30.888,41.288,23.91,97.702,1.6159999999999997
BOT,Kick Sauber,2.0,0 days 00:01:38.259000,0 days 00:00:31.351000,0 days 00:00:42.663000,0 days 00:00:24.245000,SOFT,2.0,1.0,,,1,18.0,False,2024,Bahrain,R,98.259,31.351,42.663,24.245,97.7695,0.4895000000000067
BOT,Kick Sauber,3.0,0 days 00:01:38.837000,0 days 00:00:31.119000,0 days 00:00:43.321000,0 days 00:00:24.397000,SOFT,3.0,1.0,,,1,18.0,False,2024,Bahrain,R,98.837,31.119,43.321,24.397,97.7695,1.0675000000000097
BOT,Kick Sauber,4.0,0 days 00:01:38.643000,0 days 00:00:31.127000,0 days 00:00:43.121000,0 days 00:00:24.395000,SOFT,4.0,1.0,,,1,18.0,False,2024,Bahrain,R,98.643,31.127,43.121,24.395,97.7695,0.873500000000007
BOT,Kick Sauber,5.0,0 days 00:01:40.087000,0 days 00:00:31.083000,0 days 00:00:44.295000,0 days 00:00:24.709000,SOFT,5.0,1.0,,,1,19.0,False,2024,Bahrain,R,100.087,31.083,44.295,24.709,97.7695,2.3175000000000097
BOT,Kick Sauber,6.0,0 days 00:01:39.206000,0 days 00:00:31.184000,0 days 00:00:43.504000,0 days 00:00:24.518000,SOFT,6.0,1.0,,,1,19.0,False,2024,Bahrain,R,99.206,31.184,43.504,24.518,97.7695,1.4365000000000094
BOT,Kick Sauber,7.0,0 days 00:01:38.654000,0 days 00:00:31.034000,0 days 00:00:43.072000,0 days 00:00:24.548000,SOFT,7.0,1.0,,,1,19.0,False,2024,Bahrain,R,98.654,31.034,43.072,24.548,97.7695,0.8845000000000027
BOT,Kick Sauber,8.0,0 days 00:01:38.968000,0 days 00:00:30.959000,0 days 00:00:43.356000,0 days 00:00:24.653000,SOFT,8.0,1.0,,,1,19.0,False,2024,Bahrain,R,98.968,30.959,43.356,24.653,97.7695,1.19850000000001
BOT,Kick Sauber,9.0,0 days 00:01:39.425000,0 days 00:00:31.373000,0 days 00:00:43.349000,0 days 00:00:24.703000,SOFT,9.0,1.0,,,1,18.0,False,2024,Bahrain,R,99.425,31.373,43.349,24.703,97.7695,1.6555000000000035
BOT,Kick Sauber,10.0,0 days 00:01:39.112000,0 days 00:00:31.409000,0 days 00:00:43.189000,0 days 00:00:24.514000,SOFT,10.0,1.0,,,12,15.0,False,2024,Bahrain,R,99.112,31.409,43.189,24.514,97.7695,1.3425000000000011
BOT,Kick Sauber,11.0,0 days 00:01:39.187000,0 days 00:00:31.524000,0 days 00:00:43.182000,0 days 00:00:24.481000,SOFT,11.0,1.0,,,1,15.0,False,2024,Bahrain,R,99.187,31.524,43.182,24.481,97.7695,1.417500000000004
BOT,Kick Sauber,14.0,0 days 00:01:36.454000,0 days 00:00:30.501000,0 days 00:00:42.067000,0 days 00:00:23.886000,HARD,2.0,2.0,,,1,18.0,False,2024,Bahrain,R,96.454,30.501,42.067,23.886,97.7695,1.3155000000000001
BOT,Kick Sauber,15.0,0 days 00:01:37.287000,0 days 00:00:31.063000,0 days 00:00:42.254000,0 days 00:00:23.970000,HARD,3.0,2.0,,,1,18.0,False,2024,Bahrain,R,97.287,31.063,42.254,23.97,97.7695,0.4824999999999875
BOT,Kick Sauber,16.0,0 days 00:01:37.718000,0 days 00:00:31.204000,0 days 00:00:42.422000,0 days 00:00:24.092000,HARD,4.0,2.0,,,1,18.0,False,2024,Bahrain,R,97.718,31.204,42.422,24.092,97.7695,0.05149999999999011
BOT,Kick Sauber,17.0,0 days 00:01:37.765000,0 days 00:00:31.183000,0 days 00:00:42.454000,0 days 00:00:24.128000,HARD,5.0,2.0,,,1,18.0,False,2024,Bahrain,R,97.765,31.183,42.454,24.128,97.7695,0.004499999999993065
BOT,Kick Sauber,18.0,0 days 00:01:37.918000,0 days 00:00:31.142000,0 days 00:00:42.597000,0 days 00:00:24.179000,HARD,6.0,2.0,,,1,18.0,False,2024,Bahrain,R,97.918,31.142,42.597,24.179,97.7695,0.14850000000001273
BOT,Kick Sauber,19.0,0 days 00:01:37.662000,0 days 00:00:30.897000,0 days 00:00:42.483000,0 days 00:00:24.282000,HARD,7.0,2.0,,,1,18.0,False,2024,Bahrain,R,97.662,30.897,42.483,24.282,97.7695,0.1074999999999875
BOT,Kick Sauber,20.0,0 days 00:01:38.285000,0 days 00:00:31.078000,0 days 00:00:42.852000,0 days 00:00:24.355000,HARD,8.0,2.0,,,1,17.0,False,2024,Bahrain,R,98.285,31.078,42.852,24.355,97.7695,0.515500000000003
BOT,Kick Sauber,21.0,0 days 00:01:37.730000,0 days 00:00:31.020000,0 days 00:00:42.534000,0 days 00:00:24.176000,HARD,9.0,2.0,,,1,17.0,False,2024,Bahrain,R,97.73,31.02,42.534,24.176,97.7695,0.039499999999989654
BOT,Kick Sauber,22.0,0 days 00:01:37.998000,0 days 00:00:31.340000,0 days 00:00:42.454000,0 days 00:00:24.204000,HARD,10.0,2.0,,,1,17.0,False,2024,Bahrain,R,97.998,31.34,42.454,24.204,97.7695,0.22850000000001103
BOT,Kick Sauber,23.0,0 days 00:01:38.180000,0 days 00:00:31.375000,0 days 00:00:42.575000,0 days 00:00:24.230000,HARD,11.0,2.0,,,1,17.0,False,2024,Bahrain,R,98.18,31.375,42.575,24.23,97.7695,0.4105000000000132
BOT,Kick Sauber,24.0,0 days 00:01:38.146000,0 days 00:00:31.186000,0 days 00:00:42.705000,0 days 00:00:24.255000,HARD,12.0,2.0,,,1,17.0,False,2024,Bahrain,R,98.146,31.186,42.705,24.255,97.7695,0.37650000000000716
BOT,Kick Sauber,25.0,0 days 00:01:38.262000,0 days 00:00:31.299000,0 days 00:00:42.697000,0 days 00:00:24.266000,HARD,13.0,2.0,,,1,17.0,False,2024,Bahrain,R,98.262,31.299,42.697,24.266,97.7695,0.4925000000000068
BOT,Kick Sauber,26.0,0 days 00:01:38.308000,0 days 00:00:31.266000,0 days 00:00:42.752000,0 days 00:00:24.290000,HARD,14.0,2.0,,,1,17.0,False,2024,Bahrain,R,98.308,31.266,42.752,24.29,97.7695,0.5385000000000133
BOT,Kick Sauber,27.0,0 days 00:01:38.426000,0 days 00:00:31.325000,0 days 00:00:42.741000,0 days 00:00:24.360000,HARD,15.0,2.0,,,1,17.0,False,2024,Bahrain,R,98.426,31.325,42.741,24.36,97.7695,0.6565000000000083
BOT,Kick Sauber,28.0,0 days 00:01:38.595000,0 days 00:00:31.285000,0 days 00:00:42.889000,0 days 00:00:24.421000,HARD,16.0,2.0,,,1,16.0,False,2024,Bahrain,R,98.595,31.285,42.889,24.421,97.7695,0.8255000000000052
BOT,Kick Sauber,29.0,0 days 00:01:38.654000,0 days 00:00:31.344000,0 days 00:00:42.981000,0 days 00:00:24.329000,HARD,17.0,2.0,,,1,15.0,False,2024,Bahrain,R,98.654,31.344,42.981,24.329,97.7695,0.8845000000000027
BOT,Kick Sauber,32.0,0 days 00:01:36.763000,0 days 00:00:30.988000,0 days 00:00:42.106000,0 days 00:00:23.669000,HARD,2.0,3.0,,,1,19.0,False,2024,Bahrain,R,96.763,30.988,42.106,23.669,97.7695,1.0064999999999884
BOT,Kick Sauber,33.0,0 days 00:01:36.202000,0 days 00:00:30.950000,0 days 00:00:41.558000,0 days 00:00:23.694000,HARD,3.0,3.0,,,1,19.0,False,2024,Bahrain,R,96.202,30.95,41.558,23.694,97.7695,1.5674999999999955
BOT,Kick Sauber,34.0,0 days 00:01:38.009000,0 days 00:00:32.250000,0 days 00:00:42.108000,0 days 00:00:23.651000,HARD,4.0,3.0,,,1,19.0,False,2024,Bahrain,R,98.009,32.25,42.108,23.651,97.7695,0.2395000000000067
BOT,Kick Sauber,35.0,0 days 00:01:36.578000,0 days 00:00:30.892000,0 days 00:00:41.986000,0 days 00:00:23.700000,HARD,5.0,3.0,,,1,19.0,False,2024,Bahrain,R,96.578,30.892,41.986,23.7,97.7695,1.1914999999999907
BOT,Kick Sauber,36.0,0 days 00:01:36.792000,0 days 00:00:30.800000,0 days 00:00:41.963000,0 days 00:00:24.029000,HARD,6.0,3.0,,,1,19.0,False,2024,Bahrain,R,96.792,30.8,41.963,24.029,97.7695,0.977499999999992
BOT,Kick Sauber,37.0,0 days 00:01:38.008000,0 days 00:00:31.511000,0 days 00:00:42.240000,0 days 00:00:24.257000,HARD,7.0,3.0,,,1,19.0,False,2024,Bahrain,R,98.008,31.511,42.24,24.257,97.7695,0.23850000000000193
BOT,Kick Sauber,38.0,0 days 00:01:37.774000,0 days 00:00:31.497000,0 days 00:00:42.346000,0 days 00:00:23.931000,HARD,8.0,3.0,,,1,19.0,False,2024,Bahrain,R,97.774,31.497,42.346,23.931,97.7695,0.004500000000007276
BOT,Kick Sauber,39.0,0 days 00:01:37.189000,0 days 00:00:31.047000,0 days 00:00:42.287000,0 days 00:00:23.855000,HARD,9.0,3.0,,,1,19.0,False,2024,Bahrain,R,97.189,31.047,42.287,23.855,97.7695,0.5805000000000007
BOT,Kick Sauber,40.0,0 days 00:01:37.393000,0 days 00:00:30.903000,0 days 00:00:42.672000,0 days 00:00:23.818000,HARD,10.0,3.0,,,1,19.0,False,2024,Bahrain,R,97.393,30.903,42.672,23.818,97.7695,0.37649999999999295
BOT,Kick Sauber,41.0,0 days 00:01:36.437000,0 days 00:00:30.804000,0 days 00:00:41.851000,0 days 00:00:23.782000,HARD,11.0,3.0,,,1,19.0,False,2024,Bahrain,R,96.437,30.804,41.851,23.782,97.7695,1.332499999999996
BOT,Kick Sauber,42.0,0 days 00:01:36.374000,0 days 00:00:30.900000,0 days 00:00:41.717000,0 days 00:00:23.757000,HARD,12.0,3.0,,,1,19.0,False,2024,Bahrain,R,96.374,30.9,41.717,23.757,97.7695,1.3954999999999984
BOT,Kick Sauber,43.0,0 days 00:01:36.569000,0 days 00:00:30.907000,0 days 00:00:41.761000,0 days 00:00:23.901000,HARD,13.0,3.0,,,1,19.0,False,2024,Bahrain,R,96.569,30.907,41.761,23.901,97.7695,1.200499999999991
BOT,Kick Sauber,44.0,0 days 00:01:36.630000,0 days 00:00:30.844000,0 days 00:00:41.917000,0 days 00:00:23.869000,HARD,14.0,3.0,,,1,19.0,False,2024,Bahrain,R,96.63,30.844,41.917,23.869,97.7695,1.1394999999999982
BOT,Kick Sauber,45.0,0 days 00:01:36.663000,0 days 00:00:30.916000,0 days 00:00:41.985000,0 days 00:00:23.762000,HARD,15.0,3.0,,,1,19.0,False,2024,Bahrain,R,96.663,30.916,41.985,23.762,97.7695,1.106499999999997
BOT,Kick Sauber,46.0,0 days 00:01:36.297000,0 days 00:00:30.825000,0 days 00:00:41.720000,0 days 00:00:23.752000,HARD,16.0,3.0,,,1,19.0,False,2024,Bahrain,R,96.297,30.825,41.72,23.752,97.7695,1.4724999999999966
BOT,Kick Sauber,47.0,0 days 00:01:36.604000,0 days 00:00:30.873000,0 days 00:00:41.907000,0 days 00:00:23.824000,HARD,17.0,3.0,,,1,19.0,False,2024,Bahrain,R,96.604,30.873,41.907,23.824,97.7695,1.1654999999999944
BOT,Kick Sauber,48.0,0 days 00:01:36.765000,0 days 00:00:30.913000,0 days 00:00:41.993000,0 days 00:00:23.859000,HARD,18.0,3.0,,,1,19.0,False,2024,Bahrain,R,96.765,30.913,41.993,23.859,97.7695,1.004499999999993
BOT,Kick Sauber,49.0,0 days 00:01:36.910000,0 days 00:00:31.028000,0 days 00:00:42.029000,0 days 00:00:23.853000,HARD,19.0,3.0,,,1,19.0,False,2024,Bahrain,R,96.91,31.028,42.029,23.853,97.7695,0.859499999999997
BOT,Kick Sauber,50.0,0 days 00:01:36.910000,0 days 00:00:31.025000,0 days 00:00:41.997000,0 days 00:00:23.888000,HARD,20.0,3.0,,,1,19.0,False,2024,Bahrain,R,96.91,31.025,41.997,23.888,97.7695,0.859499999999997
BOT,Kick Sauber,51.0,0 days 00:01:36.819000,0 days 00:00:31.019000,0 days 00:00:41.936000,0 days 00:00:23.864000,HARD,21.0,3.0,,,1,19.0,False,2024,Bahrain,R,96.819,31.019,41.936,23.864,97.7695,0.950499999999991
BOT,Kick Sauber,52.0,0 days 00:01:36.949000,0 days 00:00:30.997000,0 days 00:00:41.980000,0 days 00:00:23.972000,HARD,22.0,3.0,,,1,19.0,False,2024,Bahrain,R,96.949,30.997,41.98,23.972,97.7695,0.8204999999999956
BOT,Kick Sauber,53.0,0 days 00:01:39.035000,0 days 00:00:30.979000,0 days 00:00:42.128000,0 days 00:00:25.928000,HARD,23.0,3.0,,,1,19.0,False,2024,Bahrain,R,99.035,30.979,42.128,25.928,97.7695,1.265500000000003
BOT,Kick Sauber,54.0,0 days 00:01:37.095000,0 days 00:00:30.705000,0 days 00:00:42.292000,0 days 00:00:24.098000,HARD,24.0,3.0,,,1,19.0,False,2024,Bahrain,R,97.095,30.705,42.292,24.098,97.7695,0.6744999999999948
BOT,Kick Sauber,55.0,0 days 00:01:37.205000,0 days 00:00:31.026000,0 days 00:00:42.195000,0 days 00:00:23.984000,HARD,25.0,3.0,,,1,19.0,False,2024,Bahrain,R,97.205,31.026,42.195,23.984,97.7695,0.5644999999999953
BOT,Kick Sauber,56.0,0 days 00:01:37.956000,0 days 00:00:31.235000,0 days 00:00:42.521000,0 days 00:00:24.200000,HARD,26.0,3.0,,,1,19.0,False,2024,Bahrain,R,97.956,31.235,42.521,24.2,97.7695,0.18650000000000944
SAR,Williams,2.0,0 days 00:01:38.481000,0 days 00:00:31.096000,0 days 00:00:43.005000,0 days 00:00:24.380000,SOFT,2.0,1.0,,,1,14.0,False,2024,Bahrain,R,98.481,31.096,43.005,24.38,97.621,0.8599999999999994
SAR,Williams,3.0,0 days 00:01:38.707000,0 days 00:00:31.105000,0 days 00:00:43.155000,0 days 00:00:24.447000,SOFT,3.0,1.0,,,1,14.0,False,2024,Bahrain,R,98.707,31.105,43.155,24.447,97.621,1.0859999999999985
SAR,Williams,4.0,0 days 00:01:38.390000,0 days 00:00:31.044000,0 days 00:00:42.904000,0 days 00:00:24.442000,SOFT,4.0,1.0,,,1,14.0,False,2024,Bahrain,R,98.39,31.044,42.904,24.442,97.621,0.7690000000000055
SAR,Williams,5.0,0 days 00:01:38.757000,0 days 00:00:31.048000,0 days 00:00:43.209000,0 days 00:00:24.500000,SOFT,5.0,1.0,,,1,14.0,False,2024,Bahrain,R,98.757,31.048,43.209,24.5,97.621,1.13600000000001
SAR,Williams,6.0,0 days 00:01:38.582000,0 days 00:00:31.037000,0 days 00:00:42.981000,0 days 00:00:24.564000,SOFT,6.0,1.0,,,1,14.0,False,2024,Bahrain,R,98.582,31.037,42.981,24.564,97.621,0.9609999999999985
SAR,Williams,7.0,0 days 00:01:39.464000,0 days 00:00:31.373000,0 days 00:00:43.491000,0 days 00:00:24.600000,SOFT,7.0,1.0,,,1,14.0,False,2024,Bahrain,R,99.464,31.373,43.491,24.6,97.621,1.8430000000000035
SAR,Williams,8.0,0 days 00:01:39.580000,0 days 00:00:31.566000,0 days 00:00:43.336000,0 days 00:00:24.678000,SOFT,8.0,1.0,,,1,14.0,False,2024,Bahrain,R,99.58,31.566,43.336,24.678,97.621,1.9590000000000032
SAR,Williams,9.0,0 days 00:01:39.366000,0 days 00:00:31.398000,0 days 00:00:43.299000,0 days 00:00:24.669000,SOFT,9.0,1.0,,,1,13.0,False,2024,Bahrain,R,99.366,31.398,43.299,24.669,97.621,1.7450000000000045
SAR,Williams,12.0,0 days 00:01:38.493000,0 days 00:00:31.666000,0 days 00:00:42.766000,0 days 00:00:24.061000,HARD,2.0,2.0,,,1,20.0,False,2024,Bahrain,R,98.493,31.666,42.766,24.061,97.621,0.8719999999999999
SAR,Williams,13.0,0 days 00:01:40.989000,0 days 00:00:31.427000,0 days 00:00:43.601000,0 days 00:00:25.961000,HARD,3.0,2.0,,,1,20.0,False,2024,Bahrain,R,100.989,31.427,43.601,25.961,97.621,3.368000000000009
SAR,Williams,14.0,0 days 00:01:41.470000,0 days 00:00:34.301000,0 days 00:00:43.043000,0 days 00:00:24.126000,HARD,4.0,2.0,,,1,20.0,False,2024,Bahrain,R,101.47,34.301,43.043,24.126,97.621,3.8490000000000038
SAR,Williams,15.0,0 days 00:01:37.594000,0 days 00:00:31.044000,0 days 00:00:42.414000,0 days 00:00:24.136000,HARD,5.0,2.0,,,1,20.0,False,2024,Bahrain,R,97.594,31.044,42.414,24.136,97.621,0.027000000000001023
SAR,Williams,16.0,0 days 00:01:41.370000,0 days 00:00:34.383000,0 days 00:00:42.896000,0 days 00:00:24.091000,HARD,6.0,2.0,,,1,20.0,False,2024,Bahrain,R,101.37,34.383,42.896,24.091,97.621,3.7490000000000094
SAR,Williams,17.0,0 days 00:01:39.758000,0 days 00:00:31.181000,0 days 00:00:42.770000,0 days 00:00:25.807000,HARD,7.0,2.0,,,1,20.0,False,2024,Bahrain,R,99.758,31.181,42.77,25.807,97.621,2.1370000000000005
SAR,Williams,18.0,0 days 00:01:38.077000,0 days 00:00:31.257000,0 days 00:00:42.709000,0 days 00:00:24.111000,HARD,8.0,2.0,,,1,20.0,False,2024,Bahrain,R,98.077,31.257,42.709,24.111,97.621,0.45600000000000307
