race,season,lap,driver,team,actual_position,current_compound,tire_age,stops_made,gap_to_leader_seconds,gap_to_ahead_seconds,gap_to_behind_seconds,projected_total_time_if_pit_now,projected_total_time_if_stay_out,pit_now_gain_seconds,projected_finish_if_pit_now,projected_finish_if_stay_out,overtake_probability_if_pit_now,overtake_probability_if_stay_out,best_action_now,actual_first_pit_lap,model_first_pit_now_lap,confirmed_first_pit_call_lap,first_pit_lap_error,confirmed_first_pit_lap_error,first_stop_signal_status,confirmed_signal_status,recommendation_reason
Japan,2026,48,ANT,Mercedes,1,HARD,26,1,203.47699999999986,0.0,0.0,583.957,585.2407999999999,1.2837999999999283,2,1,0.7259111111111111,0.4646,pit_now,27.0,15.0,,-12,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 1.28s, pit recovery probability: 0.73, stay-out overtake probability: 0.46."
Japan,2026,48,PIA,McLaren,2,HARD,30,1,21.95699999999988,0.0,4.881000000000313,592.279,594.8407000000001,2.561700000000087,4,5,0.7457777777777778,0.244933333333335,pit_now,19.0,16.0,,-3,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 2.56s, pit recovery probability: 0.75, stay-out overtake probability: 0.24."
Japan,2026,48,LEC,Ferrari,3,HARD,31,1,26.838000000000193,4.881000000000313,94.09999999999991,594.2710000000001,597.3306,3.059599999999932,5,6,0.7192444444444445,0.30480000000000057,pit_now,18.0,15.0,16.0,-3,-2,pre_stop_signal,confirmed_pre_stop_signal,"Pit now is faster and positions are recoverable. Net pit-now gain: 3.06s, pit recovery probability: 0.72, stay-out overtake probability: 0.30."
Japan,2026,48,RUS,Mercedes,4,HARD,27,1,120.9380000000001,94.09999999999991,10.93100000000004,588.7749999999999,591.0325,2.2575000000001637,4,4,0.715911111111111,0.39040000000000014,pit_now,27.0,17.0,,-10,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 2.26s, pit recovery probability: 0.72, stay-out overtake probability: 0.39."
Japan,2026,48,HAM,Ferrari,5,HARD,26,1,131.86900000000014,10.93100000000004,0.0,586.6629999999999,588.8983999999999,2.235400000000027,5,4,0.7125777777777776,0.338266666666668,pit_now,27.0,15.0,,-12,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 2.24s, pit recovery probability: 0.71, stay-out overtake probability: 0.34."
Japan,2026,48,NOR,McLaren,6,HARD,32,1,31.536999999999807,0.0,216.0020000000004,593.7969999999999,597.8303,4.033300000000054,6,8,0.7266444444444445,0.21533333333333438,pit_now,17.0,15.0,,-2,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 4.03s, pit recovery probability: 0.73, stay-out overtake probability: 0.22."
Japan,2026,48,VER,Red Bull Racing,7,HARD,26,1,247.53900000000021,216.0020000000004,0.0,591.385,594.0962,2.7111999999999625,7,6,0.7001111111111112,0.42386666666666756,pit_now,27.0,20.0,,-7,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 2.71s, pit recovery probability: 0.70, stay-out overtake probability: 0.42."
Japan,2026,48,GAS,Alpine,8,HARD,26,1,244.52700000000004,0.0,36.79800000000023,591.259,594.2081000000001,2.949100000000044,8,6,0.7199777777777777,0.31960000000000094,pit_now,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 2.95s, pit recovery probability: 0.72, stay-out overtake probability: 0.32."
Japan,2026,48,LAW,Racing Bulls,9,HARD,26,1,281.3250000000003,36.79800000000023,0.0,592.735,595.9219999999999,3.186999999999898,8,8,0.6992444444444444,0.31960000000000094,pit_now,27.0,19.0,20.0,-8,-7,pre_stop_signal,confirmed_pre_stop_signal,"Pit now is faster and positions are recoverable. Net pit-now gain: 3.19s, pit recovery probability: 0.70, stay-out overtake probability: 0.32."
Japan,2026,48,OCO,Haas F1 Team,10,HARD,29,1,85.88000000000011,0.0,93.38499999999976,598.843,602.8879999999999,4.044999999999959,11,11,0.7191111111111111,0.26360000000000205,pit_now,20.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 4.04s, pit recovery probability: 0.72, stay-out overtake probability: 0.26."
Japan,2026,48,HUL,Audi,11,HARD,25,1,179.26499999999987,93.38499999999976,0.0,600.7149999999999,603.72,3.005000000000109,12,11,0.6925777777777776,0.3942666666666668,pit_now,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 3.01s, pit recovery probability: 0.69, stay-out overtake probability: 0.39."
Japan,2026,48,HAD,Red Bull Racing,12,HARD,29,1,94.9079999999999,0.0,193.8710000000001,600.313,604.358,4.044999999999959,12,13,0.7124444444444443,0.244933333333335,pit_now,20.0,15.0,,-5,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 4.04s, pit recovery probability: 0.71, stay-out overtake probability: 0.24."
Japan,2026,48,BOR,Audi,13,HARD,26,1,288.779,193.8710000000001,0.0,599.317,602.582,3.2649999999999864,13,12,0.691711111111111,0.3756,pit_now,27.0,16.0,17.0,-11,-10,pre_stop_signal,confirmed_pre_stop_signal,"Pit now is faster and positions are recoverable. Net pit-now gain: 3.26s, pit recovery probability: 0.69, stay-out overtake probability: 0.38."
Japan,2026,48,LIN,Racing Bulls,14,HARD,30,1,0.0,0.0,298.0419999999999,601.525,605.83,4.305000000000064,14,15,0.6557777777777779,0.244933333333335,pit_now,19.0,15.0,16.0,-4,-3,pre_stop_signal,confirmed_pre_stop_signal,"Pit now is faster and positions are recoverable. Net pit-now gain: 4.31s, pit recovery probability: 0.66, stay-out overtake probability: 0.24."
Japan,2026,48,SAI,Williams,15,HARD,26,1,298.0419999999999,298.0419999999999,0.0,601.3929999999999,604.6579999999999,3.2649999999999864,14,15,0.6756444444444444,0.3942666666666668,pit_now,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 3.26s, pit recovery probability: 0.68, stay-out overtake probability: 0.39."
Japan,2026,48,COL,Alpine,16,HARD,31,1,1.4800000000000182,0.0,38.13099999999986,602.3829999999999,606.948,4.565000000000055,15,16,0.6845333333333333,0.23013333333333474,pit_now,18.0,15.0,16.0,-3,-2,pre_stop_signal,confirmed_pre_stop_signal,"Pit now is faster and positions are recoverable. Net pit-now gain: 4.57s, pit recovery probability: 0.68, stay-out overtake probability: 0.23."
Japan,2026,48,PER,Cadillac,17,HARD,27,1,39.610999999999876,38.13099999999986,126.7760000000003,604.7289999999999,608.254,3.525000000000091,17,17,0.693422222222222,0.39040000000000014,pit_now,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 3.53s, pit recovery probability: 0.69, stay-out overtake probability: 0.39."
Japan,2026,48,ALO,Aston Martin,18,MEDIUM,25,2,166.38700000000017,126.7760000000003,0.0,610.369,613.859,3.490000000000009,19,18,0.702311111111111,0.2998000000000018,pit_now,27.0,15.0,16.0,-12,-11,pre_stop_signal,confirmed_pre_stop_signal,"Pit now is faster and positions are recoverable. Net pit-now gain: 3.49s, pit recovery probability: 0.70, stay-out overtake probability: 0.30."
Japan,2026,48,BOT,Cadillac,19,MEDIUM,29,1,74.42500000000018,0.0,999.0,612.5769999999999,618.277,5.700000000000159,19,19,0.9,0.23026666666666706,pit_now,25.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Current tire is beyond the cliff window, so staying out carries steep pace loss. Net pit-now gain: 5.70s, pit recovery probability: 0.90, stay-out overtake probability: 0.23."
Japan,2026,49,ANT,Mercedes,1,HARD,27,1,200.6800000000003,0.0,0.0,490.1669999999999,491.8358,1.6688000000000898,2,1,0.7288352941176471,0.4546,pit_now,27.0,15.0,,-12,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 1.67s, pit recovery probability: 0.73, stay-out overtake probability: 0.45."
Japan,2026,49,PIA,McLaren,2,HARD,31,1,19.72400000000016,0.0,5.371000000000095,497.089,500.03569999999996,2.9466999999999643,4,5,0.7427058823529412,0.2488000000000017,pit_now,19.0,16.0,,-3,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 2.95s, pit recovery probability: 0.74, stay-out overtake probability: 0.25."
Japan,2026,49,LEC,Ferrari,3,HARD,32,1,25.095000000000255,5.371000000000095,93.96799999999985,498.73599999999993,502.18059999999997,3.4446000000000367,5,6,0.7217764705882354,0.30480000000000057,pit_now,18.0,15.0,16.0,-3,-2,pre_stop_signal,confirmed_pre_stop_signal,"Pit now is faster and positions are recoverable. Net pit-now gain: 3.44s, pit recovery probability: 0.72, stay-out overtake probability: 0.30."
Japan,2026,49,RUS,Mercedes,4,HARD,28,1,119.0630000000001,93.96799999999985,11.44399999999996,494.143,496.78549999999996,2.642499999999984,4,4,0.7182470588235293,0.38653333333333356,pit_now,27.0,17.0,,-10,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 2.64s, pit recovery probability: 0.72, stay-out overtake probability: 0.39."
Japan,2026,49,HAM,Ferrari,5,HARD,27,1,130.50700000000006,11.44399999999996,0.0,492.36999999999995,494.9904,2.6204000000000747,5,4,0.7147176470588236,0.338266666666668,pit_now,27.0,15.0,,-12,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 2.62s, pit recovery probability: 0.71, stay-out overtake probability: 0.34."
Japan,2026,49,NOR,McLaren,6,HARD,33,1,29.791000000000167,0.0,213.33100000000013,498.30199999999996,502.7203,4.418300000000045,6,8,0.7285882352941176,0.21920000000000106,pit_now,17.0,15.0,,-2,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 4.42s, pit recovery probability: 0.73, stay-out overtake probability: 0.22."
Japan,2026,49,GAS,Alpine,7,HARD,27,1,243.1220000000003,213.33100000000013,4.230999999999767,496.23900000000003,499.33520000000004,3.0962000000000103,7,6,0.7018588235294118,0.4200000000000009,pit_now,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 3.10s, pit recovery probability: 0.70, stay-out overtake probability: 0.42."
Japan,2026,49,VER,Red Bull Racing,8,HARD,27,1,247.35300000000007,4.230999999999767,33.444000000000415,496.20099999999996,499.5351,3.334100000000035,7,6,0.7215294117647059,0.31960000000000094,pit_now,27.0,20.0,,-7,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 3.33s, pit recovery probability: 0.72, stay-out overtake probability: 0.32."
Japan,2026,49,LAW,Racing Bulls,9,HARD,27,1,280.7970000000005,33.444000000000415,0.0,497.378,500.95000000000005,3.5720000000000596,8,8,0.7006,0.31960000000000094,pit_now,27.0,19.0,20.0,-8,-7,pre_stop_signal,confirmed_pre_stop_signal,"Pit now is faster and positions are recoverable. Net pit-now gain: 3.57s, pit recovery probability: 0.70, stay-out overtake probability: 0.32."
Japan,2026,49,OCO,Haas F1 Team,10,HARD,30,1,85.41700000000037,0.0,92.78999999999996,502.4549999999999,506.88499999999993,4.430000000000007,11,11,0.7144705882352941,0.26360000000000205,pit_now,20.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 4.43s, pit recovery probability: 0.71, stay-out overtake probability: 0.26."
Japan,2026,49,HUL,Audi,11,HARD,26,1,178.20700000000033,92.78999999999996,0.0,504.01499999999993,507.4049999999999,3.3899999999999864,12,11,0.6935411764705882,0.3942666666666668,pit_now,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 3.39s, pit recovery probability: 0.69, stay-out overtake probability: 0.39."
Japan,2026,49,HAD,Red Bull Racing,12,HARD,30,1,94.625,0.0,193.98000000000047,503.67999999999995,508.10999999999996,4.430000000000007,12,13,0.7074117647058823,0.244933333333335,pit_now,20.0,15.0,,-5,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 4.43s, pit recovery probability: 0.71, stay-out overtake probability: 0.24."
Japan,2026,49,BOR,Audi,13,HARD,27,1,288.6050000000005,193.98000000000047,0.0,502.84999999999997,506.5,3.650000000000034,13,12,0.6922823529411765,0.3755999999999999,pit_now,27.0,16.0,17.0,-11,-10,pre_stop_signal,confirmed_pre_stop_signal,"Pit now is faster and positions are recoverable. Net pit-now gain: 3.65s, pit recovery probability: 0.69, stay-out overtake probability: 0.38."
Japan,2026,49,LIN,Racing Bulls,14,HARD,31,1,0.0,0.0,297.90599999999995,504.68999999999994,509.37999999999994,4.689999999999998,14,15,0.10721960784313785,0.2488000000000017,pit_now,19.0,15.0,16.0,-4,-3,pre_stop_signal,confirmed_pre_stop_signal,"Pitting now gives the stronger projected race outcome. Net pit-now gain: 4.69s, pit recovery probability: 0.11, stay-out overtake probability: 0.25."
Japan,2026,49,SAI,Williams,15,HARD,27,1,297.90599999999995,297.90599999999995,0.0,504.5799999999999,508.22999999999996,3.650000000000034,14,15,0.11663137254902024,0.39040000000000014,pit_now,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Pitting now gives the stronger projected race outcome. Net pit-now gain: 3.65s, pit recovery probability: 0.12, stay-out overtake probability: 0.39."
Japan,2026,49,COL,Alpine,16,HARD,32,1,1.2940000000003238,0.0,39.26800000000003,505.405,510.355,4.9500000000000455,14,16,0.12604313725490257,0.23400000000000143,pit_now,18.0,15.0,16.0,-3,-2,pre_stop_signal,confirmed_pre_stop_signal,"Current tire age is high, and delaying the stop risks a bigger pace drop. Net pit-now gain: 4.95s, pit recovery probability: 0.13, stay-out overtake probability: 0.23."
Japan,2026,49,PER,Cadillac,17,HARD,28,1,40.56200000000035,39.26800000000003,37.85199999999986,507.36,511.27000000000004,3.910000000000025,15,17,0.1354549019607849,0.38653333333333356,pit_now,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Pitting now gives the stronger projected race outcome. Net pit-now gain: 3.91s, pit recovery probability: 0.14, stay-out overtake probability: 0.39."
Japan,2026,49,BOT,Cadillac,19,MEDIUM,30,1,78.41400000000021,37.85199999999986,999.0,513.9,520.1500000000001,6.250000000000114,18,18,0.9,0.4246,pit_now,25.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Current tire is beyond the cliff window, so staying out carries steep pace loss. Net pit-now gain: 6.25s, pit recovery probability: 0.90, stay-out overtake probability: 0.42."
Japan,2026,50,ANT,Mercedes,1,HARD,28,1,199.1869999999999,0.0,0.0,396.50199999999995,398.55580000000003,2.0538000000000807,2,1,0.749111111111111,0.4446,pit_now,27.0,15.0,,-12,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 2.05s, pit recovery probability: 0.75, stay-out overtake probability: 0.44."
Japan,2026,50,PIA,McLaren,2,HARD,32,1,18.144999999999982,0.0,99.28999999999996,402.024,405.3557,3.331700000000012,4,5,0.7341777777777777,0.25266666666666837,pit_now,19.0,16.0,,-3,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 3.33s, pit recovery probability: 0.73, stay-out overtake probability: 0.25."
Japan,2026,50,RUS,Mercedes,3,HARD,29,1,117.43499999999995,99.28999999999996,0.0,399.71399999999994,402.50359999999995,2.789600000000007,4,3,0.7308444444444445,0.3678666666666686,pit_now,27.0,17.0,,-10,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 2.79s, pit recovery probability: 0.73, stay-out overtake probability: 0.37."
Japan,2026,50,LEC,Ferrari,4,HARD,33,1,24.422999999999774,0.0,4.610000000000127,403.248,407.31550000000004,4.067500000000052,5,7,0.7275111111111111,0.25653333333333295,pit_now,18.0,15.0,16.0,-3,-2,pre_stop_signal,confirmed_pre_stop_signal,"Pit now is faster and positions are recoverable. Net pit-now gain: 4.07s, pit recovery probability: 0.73, stay-out overtake probability: 0.26."
Japan,2026,50,NOR,McLaren,5,HARD,34,1,29.0329999999999,4.610000000000127,102.31800000000021,403.00999999999993,407.5754,4.565400000000068,6,8,0.7241777777777777,0.30480000000000057,pit_now,17.0,15.0,,-2,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 4.57s, pit recovery probability: 0.72, stay-out overtake probability: 0.30."
Japan,2026,50,HAM,Ferrari,6,HARD,28,1,131.3510000000001,102.31800000000021,111.14799999999968,398.12399999999997,401.3673,3.2433000000000334,5,4,0.7324444444444443,0.4161333333333343,pit_now,27.0,15.0,,-12,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 3.24s, pit recovery probability: 0.73, stay-out overtake probability: 0.42."
Japan,2026,50,GAS,Alpine,7,HARD,28,1,242.4989999999998,111.14799999999968,3.930000000000291,401.266,404.7472,3.481200000000001,6,5,0.7117111111111111,0.31960000000000094,pit_now,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 3.48s, pit recovery probability: 0.71, stay-out overtake probability: 0.32."
Japan,2026,50,VER,Red Bull Racing,8,HARD,28,1,246.4290000000001,3.930000000000291,34.15700000000015,401.21999999999997,404.9391,3.719100000000026,7,6,0.7257777777777777,0.31960000000000094,pit_now,27.0,20.0,,-7,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Pit now is faster and positions are recoverable. Net pit-now gain: 3.72s, pit recovery probability: 0.73, stay-out overtake probability: 0.32."
Japan,2026,50,LAW,Racing Bulls,9,HARD,28,1,280.58600000000024,34.15700000000015,0.0,402.146,406.10300000000007,3.9570000000000505,8,8,0.7108444444444445,0.31960000000000094,pit_now,27.0,19.0,20.0,-8,-7,pre_stop_signal,confirmed_pre_stop_signal,"Pit now is faster and positions are recoverable. Net pit-now gain: 3.96s, pit recovery probability: 0.71, stay-out overtake probability: 0.32."
